28 apr 2004,75.0,37.9,0.00,0.00
29 apr 2004,68.0,37.0,T,0.00
30 apr 2004,57.0,33.1,0.00,0.00
1 may 2004,61.0,24.1,0.00,0.00
2 may 2004,70.0,30.0,0.00,0.00
3 may 2004,75.0,30.0,0.00,0.00
4 may 2004,81.0,37.0,0.00,0.00
5 may 2004,82.9,43.0,0.00,0.00
6 may 2004,82.9,46.0,0.00,0.00
7 may 2004,82.0,39.9,0.00,0.00
8 may 2004,82.0,39.9,0.00,0.00
9 may 2004,84.0,44.1,0.00,0.00
10 may 2004,82.9,43.0,0.00,0.00
11 may 2004,78.1,48.0,0.00,0.00
12 may 2004,75.0,43.0,0.00,0.00
13 may 2004,70.0,34.0,0.00,0.00
14 may 2004,72.0,33.1,0.00,0.00
15 may 2004,79.0,50.0,0.00,0.00
16 may 2004,79.0,48.9,0.00,0.00
17 may 2004,79.0,39.0,0.00,0.00
18 may 2004,82.9,41.0,0.00,0.00
19 may 2004,86.0,41.0,0.00,0.00
20 may 2004,86.0,55.0,0.00,0.00
21 may 2004,80.1,44.1,0.00,0.00
22 may 2004,75.0,41.0,0.00,0.00
23 may 2004,75.9,33.1,0.00,0.00
24 may 2004,79.0,42.1,0.00,0.00
25 may 2004,70.0,46.0,0.00,0.00
26 may 2004,75.0,48.0,0.00,0.00
27 may 2004,79.0,45.0,0.00,0.00
28 may 2004,84.0,44.1,0.00,0.00
29 may 2004,77.0,-,0.00,0.00
30 may 2004,71.1,39.0,0.00,0.00
31 may 2004,81.0,46.9,0.00,0.00
1 jun 2004,86.0,44.1,0.00,0.00
2 jun 2004,91.0,48.0,0.00,0.00
3 jun 2004,82.0,59.0,0.00,0.00
4 jun 2004,91.0,48.9,0.00,0.00
5 jun 2004,90.0,50.0,0.00,0.00
6 jun 2004,88.0,61.0,0.00,0.00
7 jun 2004,93.0,55.0,0.00,0.00
8 jun 2004,89.1,51.1,0.00,0.00
9 jun 2004,88.0,48.9,0.00,0.00
10 jun 2004,78.1,45.0,0.00,0.00
11 jun 2004,79.0,37.9,0.00,0.00
12 jun 2004,84.0,46.0,0.00,0.00
13 jun 2004,88.0,44.1,0.00,0.00
14 jun 2004,91.9,48.9,0.00,0.00
15 jun 2004,93.0,48.9,0.00,0.00
16 jun 2004,91.9,48.9,0.00,0.00
17 jun 2004,89.1,61.0,0.00,0.00
18 jun 2004,89.1,53.1,0.00,0.00
19 jun 2004,86.0,57.9,0.00,0.00
20 jun 2004,88.0,55.0,T,0.00
21 jun 2004,87.1,46.0,0.00,0.00
22 jun 2004,73.9,46.0,0.02,0.00
23 jun 2004,81.0,42.1,0.00,0.00
24 jun 2004,78.1,51.1,0.00,0.00
25 jun 2004,82.9,55.0,0.07,0.00
26 jun 2004,78.1,48.0,0.05,0.00
27 jun 2004,82.9,46.9,0.05,0.00
28 jun 2004,75.0,48.0,0.00,0.00
29 jun 2004,77.0,51.1,0.41,0.00
30 jun 2004,79.0,51.1,0.00,0.00
1 jul 2004,84.9,48.9,0.00,0.00
2 jul 2004,88.0,48.9,0.00,0.00
3 jul 2004,89.1,50.0,0.00,0.00
4 jul 2004,84.0,48.9,0.00,0.00
5 jul 2004,90.0,48.9,0.00,0.00
6 jul 2004,88.0,55.9,T,0.00
7 jul 2004,-,-,-,0.00
8 jul 2004,91.0,54.0,0.00,0.00
9 jul 2004,93.0,53.1,0.00,0.00
10 jul 2004,88.0,53.1,0.00,0.00
11 jul 2004,88.0,61.0,0.00,0.00
12 jul 2004,89.1,61.0,0.10,0.00
13 jul 2004,88.0,54.0,0.00,0.00
14 jul 2004,91.9,57.0,0.00,0.00
15 jul 2004,91.9,62.1,0.00,0.00
16 jul 2004,91.9,55.0,0.00,0.00
17 jul 2004,91.0,63.0,0.00,0.00
18 jul 2004,88.0,55.9,0.09,0.00
19 jul 2004,91.0,54.0,T,0.00
20 jul 2004,90.0,57.9,0.02,0.00
21 jul 2004,90.0,59.0,1.09,0.00
22 jul 2004,84.0,55.0,0.01,0.00
23 jul 2004,84.0,53.1,0.08,0.00
24 jul 2004,75.9,48.9,0.10,0.00
25 jul 2004,72.0,53.1,0.08,0.00
26 jul 2004,79.0,46.9,0.00,0.00
27 jul 2004,80.1,50.0,0.16,0.00
28 jul 2004,81.0,48.9,0.00,0.00
29 jul 2004,82.0,48.0,0.19,0.00
30 jul 2004,88.0,51.1,0.13,0.00
31 jul 2004,89.1,60.1,0.00,0.00
1 aug 2004,88.0,57.9,0.00,0.00
2 aug 2004,82.9,61.0,0.08,0.00
3 aug 2004,84.0,53.1,0.09,0.00
4 aug 2004,88.0,55.0,0.04,0.00
5 aug 2004,82.0,55.0,0.00,0.00
6 aug 2004,84.0,53.1,0.04,0.00
7 aug 2004,86.0,52.0,0.03,0.00
8 aug 2004,80.1,46.9,0.00,0.00
9 aug 2004,84.9,55.0,0.00,0.00
10 aug 2004,86.0,59.0,0.02,0.00
11 aug 2004,78.1,48.9,0.00,0.00
12 aug 2004,84.0,55.0,0.00,0.00
13 aug 2004,78.1,55.9,0.00,0.00
14 aug 2004,77.0,52.0,0.38,0.00
15 aug 2004,78.1,46.9,0.00,0.00
16 aug 2004,81.0,48.9,0.00,0.00
17 aug 2004,80.1,50.0,0.00,0.00
18 aug 2004,80.1,52.0,0.00,0.00
19 aug 2004,82.0,51.1,0.19,0.00
20 aug 2004,75.0,48.9,0.00,0.00
21 aug 2004,75.9,54.0,0.07,0.00
22 aug 2004,82.0,48.0,0.10,0.00
23 aug 2004,82.9,44.1,0.00,0.00
24 aug 2004,75.9,46.9,0.00,0.00
25 aug 2004,82.0,42.1,0.00,0.00
26 aug 2004,87.1,45.0,0.00,0.00
27 aug 2004,84.9,48.0,0.00,0.00
28 aug 2004,75.0,51.1,0.00,0.00
29 aug 2004,84.0,54.0,0.11,0.00
30 aug 2004,81.0,52.0,0.00,0.00
31 aug 2004,81.0,48.0,0.07,0.00
1 sep 2004,79.0,44.1,0.00,0.00
2 sep 2004,84.0,46.9,0.00,0.00
3 sep 2004,84.0,51.1,0.00,0.00
4 sep 2004,69.1,53.1,0.06,0.00
5 sep 2004,71.1,46.0,0.00,0.00
6 sep 2004,75.9,42.1,0.00,0.00
7 sep 2004,78.1,50.0,0.00,0.00
8 sep 2004,82.9,45.0,0.00,0.00
9 sep 2004,84.9,45.0,0.00,0.00
10 sep 2004,84.9,46.9,0.00,0.00
11 sep 2004,87.1,53.1,0.00,0.00
12 sep 2004,89.1,60.1,0.00,0.00
13 sep 2004,87.1,51.1,0.00,0.00
14 sep 2004,84.9,48.0,0.00,0.00
15 sep 2004,84.0,45.0,0.00,0.00
16 sep 2004,84.9,48.0,0.00,0.00
17 sep 2004,87.1,48.9,0.00,0.00
18 sep 2004,82.9,55.9,0.03,0.00
19 sep 2004,64.0,53.1,1.03,0.00
20 sep 2004,70.0,52.0,0.23,0.00
21 sep 2004,-,-,0.00,0.00
22 sep 2004,73.0,41.0,0.00,0.00
23 sep 2004,71.1,39.0,0.00,0.00
24 sep 2004,75.9,39.0,0.00,0.00
25 sep 2004,70.0,46.9,0.00,0.00
26 sep 2004,64.9,42.1,T,0.00
27 sep 2004,69.1,39.9,0.01,0.00
28 sep 2004,66.9,39.0,0.00,0.00
29 sep 2004,64.0,42.1,0.18,0.00
30 sep 2004,64.9,36.0,0.08,0.00
1 oct 2004,66.9,36.0,T,0.00
2 oct 2004,69.1,39.0,0.00,0.00
3 oct 2004,70.0,44.1,0.00,0.00
4 oct 2004,70.0,46.0,0.02,0.00
5 oct 2004,60.1,45.0,0.69,0.00
6 oct 2004,64.9,34.0,0.00,0.00
7 oct 2004,66.0,39.0,0.00,0.00
8 oct 2004,71.1,37.9,0.00,0.00
9 oct 2004,71.1,39.9,0.00,0.00
10 oct 2004,69.1,37.0,0.00,0.00
11 oct 2004,53.1,42.1,0.61,0.00
12 oct 2004,64.9,35.1,0.00,0.00
13 oct 2004,50.0,32.0,0.49,0.00
14 oct 2004,57.9,30.0,0.00,0.00
15 oct 2004,70.0,30.0,0.00,0.00
16 oct 2004,72.0,32.0,0.00,0.00
